Time (s),SEF,HTR,BW0,BW1,MET,MAP,PAR,GAR,GF1,GF2,EXT,Pres (hPa),dP (hPa/line),Temp (C),Batt (V),Cap (V),GPS Flag (HEX),GPS SV,Lon,Lat,Alt (m),Date,Time,gSpeed (m/s),aRate (m/s),aFilt (m/s),heading (deg)
4660,,,,,,,,,,,,1004.91,-0.00,38.3,3.31,3.35,3,14,-77.75672,39.32364,131.80,20220731,13:56:15,0.02,-0.13,-0.02,44,
4661,,,,,,,,,,,,1004.94,0.00,38.3,3.31,3.34,3,14,-77.75672,39.32364,131.68,20220731,13:56:16,0.03,-0.04,-0.02,44,
4662,,,,,,,,,,,,1004.97,0.00,38.3,3.31,3.34,3,14,-77.75672,39.32364,131.63,20220731,13:56:17,0.03,0.00,-0.02,44,
4663,,,,,,,,,,,,1005.01,0.00,38.3,3.31,3.34,3,15,-77.75672,39.32364,131.68,20220731,13:56:18,0.05,-0.13,-0.02,44,
4664,,,,,,,,,,,,1004.92,-0.00,38.3,3.31,3.34,3,15,-77.75672,39.32364,131.74,20220731,13:56:19,0.02,-0.02,-0.02,44,
4665,,,,,,,,,,,,1004.92,-0.00,38.3,3.31,3.34,3,16,-77.75672,39.32364,131.73,20220731,13:56:20,0.01,0.01,-0.02,44,
4666,,,,,,,,,,,,1004.98,0.00,38.3,3.31,3.34,3,16,-77.75672,39.32364,131.77,20220731,13:56:21,0.09,-0.03,-0.02,44,
4667,,,,,,,,,,,,1004.87,-0.00,38.3,3.31,3.34,3,16,-77.75672,39.32364,131.74,20220731,13:56:22,0.07,-0.01,-0.02,44,
4668,,,,,,,,,,,,1004.90,-0.00,38.3,3.31,3.34,3,15,-77.75672,39.32364,131.66,20220731,13:56:23,0.05,0.02,-0.02,44,
4669,,,,,,,,,,,,1004.95,0.00,38.3,3.31,3.34,3,15,-77.75672,39.32363,131.53,20220731,13:56:24,0.01,0.02,-0.02,44,
4670,,,,,,,,,,,,1004.91,-0.00,38.3,3.31,3.34,3,15,-77.75672,39.32363,131.33,20220731,13:56:25,0.01,-0.05,-0.02,44,
4671,,,,,,,,,,,,1004.94,0.00,38.3,3.31,3.35,3,15,-77.75672,39.32363,131.16,20220731,13:56:26,0.00,-0.01,-0.02,44,
4672,,,,,,,,,,,,1004.93,-0.00,38.3,3.31,3.35,3,16,-77.75672,39.32363,130.95,20220731,13:56:27,0.04,-0.13,-0.02,44,
4673,,,,,,,,,,,,1004.88,-0.00,38.3,3.31,3.35,3,15,-77.75672,39.32363,130.94,20220731,13:56:28,0.04,-0.15,-0.03,44,
4674,,,,,,,,,,,,1004.94,0.00,38.3,3.31,3.35,3,15,-77.75672,39.32363,130.98,20220731,13:56:29,0.02,-0.04,-0.03,44,
4675,,,,,,,,,,,,1004.91,-0.00,38.3,3.31,3.35,3,15,-77.75672,39.32363,131.02,20220731,13:56:30,0.07,0.01,-0.03,44,
4676,,,,,,,,,,,,1004.94,0.00,38.3,3.31,3.35,3,15,-77.75672,39.32363,131.05,20220731,13:56:31,0.01,-0.01,-0.03,44,
4677,,,,,,,,,,,,1004.94,0.00,38.3,3.31,3.35,3,17,-77.75672,39.32363,131.11,20220731,13:56:32,0.12,0.00,-0.03,44,
4678,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32362,131.10,20220731,13:56:33,0.04,0.12,-0.02,44,
4679,,,,,,,,,,,,1004.92,-0.00,38.3,3.31,3.35,3,17,-77.75672,39.32362,131.05,20220731,13:56:34,0.57,-0.11,-0.02,44,
4680,,,,,,,,,,,,1004.90,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32361,131.08,20220731,13:56:35,0.01,-0.09,-0.03,44,
4681,,,,,,,,,,,,1004.93,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32361,131.06,20220731,13:56:36,0.05,-0.05,-0.03,44,
4682,,,,,,,,,,,,1004.96,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32361,131.06,20220731,13:56:37,0.01,-0.03,-0.03,44,
4683,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32361,131.08,20220731,13:56:38,0.05,-0.08,-0.03,44,
4684,,,,,,,,,,,,1004.94,0.00,38.2,3.31,3.35,3,17,-77.75672,39.32361,131.14,20220731,13:56:39,0.09,-0.03,-0.03,44,
4685,,,,,,,,,,,,1004.89,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32361,131.28,20220731,13:56:40,0.03,0.07,-0.02,44,
4686,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32361,131.34,20220731,13:56:41,0.09,0.02,-0.02,44,
4687,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.44,20220731,13:56:42,0.05,0.02,-0.02,44,
4688,,,,,,,,,,,,1004.98,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32361,131.50,20220731,13:56:43,0.04,0.03,-0.02,44,
4689,,,,,,,,,,,,1004.93,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.63,20220731,13:56:44,0.02,0.04,-0.02,44,
4690,,,,,,,,,,,,1005.04,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.71,20220731,13:56:45,0.03,-0.00,-0.02,44,
4691,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.81,20220731,13:56:46,0.03,0.03,-0.02,44,
4692,,,,,,,,,,,,1004.94,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.90,20220731,13:56:47,0.01,-0.06,-0.02,44,
4693,,,,,,,,,,,,1004.96,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.97,20220731,13:56:48,0.02,-0.08,-0.02,44,
4694,,,,,,,,,,,,1004.97,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,132.04,20220731,13:56:49,0.01,-0.07,-0.02,44,
4695,,,,,,,,,,,,1004.91,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,132.16,20220731,13:56:50,0.01,-0.03,-0.02,44,
4696,,,,,,,,,,,,1004.94,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,132.30,20220731,13:56:51,0.03,0.00,-0.02,44,
4697,,,,,,,,,,,,1004.90,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,132.36,20220731,13:56:52,0.05,0.01,-0.02,44,
4698,,,,,,,,,,,,1005.01,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,132.39,20220731,13:56:53,0.03,0.08,-0.02,44,
4699,,,,,,,,,,,,1004.94,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,132.33,20220731,13:56:54,0.03,0.11,-0.01,44,
4700,,,,,,,,,,,,1005.02,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32361,132.26,20220731,13:56:55,0.03,0.04,-0.01,44,
4701,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.34,3,17,-77.75672,39.32361,132.19,20220731,13:56:56,0.02,0.16,-0.01,44,
4702,,,,,,,,,,,,1005.04,0.00,38.2,3.31,3.34,3,17,-77.75672,39.32361,132.24,20220731,13:56:57,0.05,0.03,-0.01,44,
4703,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.34,3,17,-77.75672,39.32361,132.16,20220731,13:56:58,0.02,-0.08,-0.01,44,
4704,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.34,3,17,-77.75672,39.32361,132.14,20220731,13:56:59,0.03,-0.09,-0.01,44,
4705,,,,,,,,,,,,1004.96,0.00,38.2,3.31,3.34,3,17,-77.75672,39.32361,132.09,20220731,13:57:00,0.03,-0.03,-0.01,44,
4706,,,,,,,,,,,,1004.99,0.00,38.2,3.31,3.34,3,17,-77.75672,39.32361,131.95,20220731,13:57:01,0.03,0.02,-0.01,44,
4707,,,,,,,,,,,,1004.93,-0.00,38.2,3.31,3.34,3,17,-77.75672,39.32361,131.86,20220731,13:57:02,0.02,-0.02,-0.01,44,
4708,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.34,3,17,-77.75672,39.32361,131.79,20220731,13:57:03,0.00,0.01,-0.01,44,
4709,,,,,,,,,,,,1005.03,0.00,38.2,3.31,3.34,3,17,-77.75672,39.32361,131.81,20220731,13:57:04,0.03,0.07,-0.01,44,
4710,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.34,3,17,-77.75672,39.32361,131.93,20220731,13:57:05,0.05,-0.02,-0.01,44,
4711,,,,,,,,,,,,1004.88,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32361,132.00,20220731,13:57:06,0.02,0.06,-0.01,44,
4712,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32361,132.18,20220731,13:57:07,0.06,0.13,-0.00,44,
4713,,,,,,,,,,,,1004.87,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32361,132.35,20220731,13:57:08,0.02,-0.06,-0.00,44,
4714,,,,,,,,,,,,1004.93,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32361,132.48,20220731,13:57:09,0.01,-0.05,-0.00,44,
4715,,,,,,,,,,,,1004.96,0.00,38.2,3.31,3.35,3,17,-77.75672,39.32362,132.56,20220731,13:57:10,0.03,0.04,-0.00,44,
4716,,,,,,,,,,,,1004.90,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32362,132.48,20220731,13:57:11,0.06,0.13,0.00,44,
4717,,,,,,,,,,,,1004.90,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32362,132.49,20220731,13:57:12,0.05,-0.08,-0.00,44,
4718,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.35,3,17,-77.75672,39.32363,132.46,20220731,13:57:13,0.02,-0.05,-0.00,44,
4719,,,,,,,,,,,,1004.91,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32363,132.41,20220731,13:57:14,0.02,0.02,-0.00,44,
4720,,,,,,,,,,,,1004.94,0.00,38.2,3.31,3.35,3,17,-77.75672,39.32363,132.40,20220731,13:57:15,0.02,-0.02,-0.00,44,
4721,,,,,,,,,,,,1004.97,0.00,38.2,3.31,3.35,3,17,-77.75672,39.32363,132.48,20220731,13:57:16,0.03,0.06,-0.00,44,
4722,,,,,,,,,,,,1004.91,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32363,132.36,20220731,13:57:17,0.09,0.02,-0.00,44,
4723,,,,,,,,,,,,1004.99,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32362,132.30,20220731,13:57:18,0.05,-0.06,-0.00,44,
4724,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32362,132.12,20220731,13:57:19,0.05,-0.10,-0.00,44,
4725,,,,,,,,,,,,1004.97,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32362,131.94,20220731,13:57:20,0.03,-0.02,-0.00,44,
4726,,,,,,,,,,,,1004.96,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32362,131.82,20220731,13:57:21,0.05,0.05,-0.00,44,
4727,,,,,,,,,,,,1004.93,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32362,131.75,20220731,13:57:22,0.00,-0.03,-0.00,44,
4728,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32362,131.66,20220731,13:57:23,0.05,-0.05,-0.01,44,
4729,,,,,,,,,,,,1004.99,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32362,131.50,20220731,13:57:24,0.02,-0.01,-0.01,44,
4730,,,,,,,,,,,,1004.98,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32361,131.33,20220731,13:57:25,0.05,-0.13,-0.01,44,
4731,,,,,,,,,,,,1004.96,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32361,131.28,20220731,13:57:26,0.04,-0.04,-0.01,44,
4732,,,,,,,,,,,,1004.89,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32361,131.25,20220731,13:57:27,0.01,-0.01,-0.01,44,
4733,,,,,,,,,,,,1004.91,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.28,20220731,13:57:28,0.03,-0.01,-0.01,44,
4734,,,,,,,,,,,,1004.98,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.30,20220731,13:57:29,0.04,0.02,-0.01,44,
4735,,,,,,,,,,,,1004.94,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.23,20220731,13:57:30,0.05,0.02,-0.01,44,
4736,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.17,20220731,13:57:31,0.02,0.09,-0.01,44,
4737,,,,,,,,,,,,1004.87,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.15,20220731,13:57:32,0.05,-0.03,-0.01,44,
4738,,,,,,,,,,,,1004.93,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,131.14,20220731,13:57:33,0.03,-0.10,-0.01,44,
4739,,,,,,,,,,,,1004.89,-0.00,38.2,3.31,3.35,3,15,-77.75671,39.32361,131.04,20220731,13:57:34,0.03,-0.04,-0.01,44,
4740,,,,,,,,,,,,1004.99,0.00,38.2,3.31,3.35,3,15,-77.75671,39.32361,130.97,20220731,13:57:35,0.01,-0.11,-0.01,44,
4741,,,,,,,,,,,,1004.87,-0.00,38.2,3.31,3.34,3,15,-77.75671,39.32361,130.92,20220731,13:57:36,0.03,-0.09,-0.01,44,
4742,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.34,3,15,-77.75670,39.32360,130.78,20220731,13:57:37,0.09,-0.02,-0.01,44,
4743,,,,,,,,,,,,1004.96,0.00,38.2,3.31,3.34,3,14,-77.75670,39.32360,130.94,20220731,13:57:38,0.04,-0.01,-0.01,44,
4744,,,,,,,,,,,,1004.91,-0.00,38.2,3.31,3.34,3,16,-77.75671,39.32360,130.62,20220731,13:57:39,0.13,-0.04,-0.01,44,
4745,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.34,3,16,-77.75671,39.32360,130.56,20220731,13:57:40,0.05,-0.03,-0.02,44,
4746,,,,,,,,,,,,1004.96,0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,130.41,20220731,13:57:41,0.05,0.02,-0.01,44,
4747,,,,,,,,,,,,1004.90,-0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,130.48,20220731,13:57:42,0.05,-0.03,-0.01,44,
4748,,,,,,,,,,,,1004.94,0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,130.48,20220731,13:57:43,0.09,-0.11,-0.02,44,
4749,,,,,,,,,,,,1004.89,-0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,130.43,20220731,13:57:44,0.04,0.02,-0.02,44,
4750,,,,,,,,,,,,1005.02,0.00,38.2,3.31,3.34,3,15,-77.75672,39.32360,130.42,20220731,13:57:45,0.05,-0.04,-0.02,44,
4751,,,,,,,,,,,,1004.97,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32360,130.51,20220731,13:57:46,0.02,-0.04,-0.02,44,
4752,,,,,,,,,,,,1004.86,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,130.53,20220731,13:57:47,0.03,-0.09,-0.02,44,
4753,,,,,,,,,,,,1004.97,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,130.58,20220731,13:57:48,0.05,-0.08,-0.02,44,
4754,,,,,,,,,,,,1005.00,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,130.52,20220731,13:57:49,0.05,-0.12,-0.02,44,
4755,,,,,,,,,,,,1005.00,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,130.54,20220731,13:57:50,0.03,0.02,-0.02,44,
4756,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,130.56,20220731,13:57:51,0.03,-0.04,-0.02,44,
4757,,,,,,,,,,,,1004.97,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,130.62,20220731,13:57:52,0.07,-0.12,-0.03,44,
4758,,,,,,,,,,,,1004.97,0.00,38.2,3.31,3.35,3,14,-77.75672,39.32362,130.79,20220731,13:57:53,0.05,0.03,-0.02,44,
4759,,,,,,,,,,,,1004.98,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32363,130.91,20220731,13:57:54,0.14,0.14,-0.02,44,
4760,,,,,,,,,,,,1005.04,0.00,38.2,3.31,3.35,3,16,-77.75673,39.32363,131.08,20220731,13:57:55,0.01,-0.02,-0.02,44,
4761,,,,,,,,,,,,1004.91,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32363,131.32,20220731,13:57:56,0.02,0.00,-0.02,44,
4762,,,,,,,,,,,,1004.93,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32363,131.52,20220731,13:57:57,0.02,-0.09,-0.02,44,
4763,,,,,,,,,,,,1005.00,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32363,131.75,20220731,13:57:58,0.02,-0.02,-0.02,44,
4764,,,,,,,,,,,,1004.94,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32363,131.88,20220731,13:57:59,0.04,0.02,-0.02,44,
4765,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32363,131.95,20220731,13:58:00,0.05,-0.01,-0.02,44,
4766,,,,,,,,,,,,1004.90,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32362,132.05,20220731,13:58:01,0.01,-0.05,-0.02,44,
4767,,,,,,,,,,,,1004.97,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32362,132.10,20220731,13:58:02,0.03,-0.06,-0.02,44,
4768,,,,,,,,,,,,1004.89,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32362,132.15,20220731,13:58:03,0.06,-0.06,-0.02,44,
4769,,,,,,,,,,,,1004.91,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32362,132.20,20220731,13:58:04,0.01,0.07,-0.02,44,
4770,,,,,,,,,,,,1004.96,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32362,132.24,20220731,13:58:05,0.05,0.04,-0.02,44,
4771,,,,,,,,,,,,1004.92,-0.00,38.2,3.32,3.34,3,15,-77.75672,39.32362,132.22,20220731,13:58:06,0.03,-0.12,-0.02,44,
4772,,,,,,,,,,,,1004.92,-0.00,38.2,3.32,3.34,3,15,-77.75672,39.32362,132.23,20220731,13:58:07,0.03,-0.10,-0.02,44,
4773,,,,,,,,,,,,1004.98,0.00,38.2,3.32,3.34,3,16,-77.75672,39.32362,132.25,20220731,13:58:08,0.02,-0.07,-0.02,44,
4774,,,,,,,,,,,,1004.84,-0.00,38.2,3.32,3.34,3,16,-77.75672,39.32362,132.30,20220731,13:58:09,0.02,-0.03,-0.02,44,
4775,,,,,,,,,,,,1004.97,0.00,38.2,3.32,3.34,3,16,-77.75672,39.32362,132.27,20220731,13:58:10,0.01,-0.10,-0.03,44,
4776,,,,,,,,,,,,1004.98,0.00,38.2,3.32,3.34,3,17,-77.75672,39.32361,132.22,20220731,13:58:11,0.04,-0.03,-0.03,44,
4777,,,,,,,,,,,,1004.94,-0.00,38.2,3.32,3.34,3,17,-77.75672,39.32361,132.35,20220731,13:58:12,0.04,-0.02,-0.03,44,
4778,,,,,,,,,,,,1004.99,0.00,38.2,3.32,3.34,3,17,-77.75672,39.32361,132.35,20220731,13:58:13,0.02,-0.01,-0.03,44,
4779,,,,,,,,,,,,1005.03,0.00,38.2,3.32,3.34,3,17,-77.75672,39.32361,132.41,20220731,13:58:14,0.04,0.05,-0.02,44,
4780,,,,,,,,,,,,1004.95,0.00,38.2,3.32,3.34,3,16,-77.75672,39.32361,132.53,20220731,13:58:15,0.03,-0.03,-0.02,44,
4781,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.34,3,16,-77.75672,39.32361,132.66,20220731,13:58:16,0.02,-0.02,-0.02,44,
4782,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.34,3,16,-77.75672,39.32361,132.86,20220731,13:58:17,0.01,-0.04,-0.02,44,
4783,,,,,,,,,,,,1004.91,-0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,132.96,20220731,13:58:18,0.03,-0.08,-0.03,44,
4784,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,133.07,20220731,13:58:19,0.01,-0.01,-0.02,44,
4785,,,,,,,,,,,,1004.94,-0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,133.07,20220731,13:58:20,0.07,-0.09,-0.03,44,
4786,,,,,,,,,,,,1004.87,-0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,133.22,20220731,13:58:21,0.04,-0.02,-0.03,44,
4787,,,,,,,,,,,,1004.97,0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,133.48,20220731,13:58:22,0.02,-0.03,-0.03,44,
4788,,,,,,,,,,,,1004.91,-0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,133.58,20220731,13:58:23,0.04,-0.01,-0.03,44,
4789,,,,,,,,,,,,1004.87,-0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,133.67,20220731,13:58:24,0.05,0.11,-0.02,44,
4790,,,,,,,,,,,,1004.97,0.00,38.2,3.31,3.34,3,16,-77.75672,39.32360,133.80,20220731,13:58:25,0.03,0.03,-0.02,44,
4791,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32360,133.82,20220731,13:58:26,0.02,0.01,-0.02,44,
4792,,,,,,,,,,,,1004.98,0.00,38.2,3.31,3.35,3,17,-77.75672,39.32360,133.82,20220731,13:58:27,0.02,-0.08,-0.02,44,
4793,,,,,,,,,,,,1004.98,0.00,38.2,3.31,3.35,3,17,-77.75672,39.32360,133.71,20220731,13:58:28,0.06,-0.12,-0.02,44,
4794,,,,,,,,,,,,1004.93,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32360,133.61,20220731,13:58:29,0.02,-0.00,-0.02,44,
4795,,,,,,,,,,,,1004.96,0.00,38.2,3.31,3.35,3,17,-77.75672,39.32360,133.60,20220731,13:58:30,0.01,-0.05,-0.02,44,
4796,,,,,,,,,,,,1004.91,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32360,133.54,20220731,13:58:31,0.03,-0.02,-0.02,44,
4797,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32360,133.60,20220731,13:58:32,0.01,0.01,-0.02,44,
4798,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.35,3,16,-77.75672,39.32360,133.57,20220731,13:58:33,0.01,-0.07,-0.02,44,
4799,,,,,,,,,,,,1004.97,0.00,38.2,3.31,3.35,3,16,-77.75672,39.32360,133.48,20220731,13:58:34,0.01,0.06,-0.02,44,
4800,,,,,,,,,,,,1004.94,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32360,133.42,20220731,13:58:35,0.05,0.07,-0.02,44,
4801,,,,,,,,,,,,1004.94,-0.00,38.2,3.31,3.35,3,15,-77.75672,39.32360,133.49,20220731,13:58:36,0.03,0.01,-0.02,44,
4802,,,,,,,,,,,,1004.99,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32360,133.53,20220731,13:58:37,0.04,-0.11,-0.02,44,
4803,,,,,,,,,,,,1004.99,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,133.48,20220731,13:58:38,0.01,-0.07,-0.02,44,
4804,,,,,,,,,,,,1004.98,0.00,38.2,3.31,3.35,3,15,-77.75672,39.32361,133.36,20220731,13:58:39,0.08,-0.08,-0.02,44,
4805,,,,,,,,,,,,1005.00,0.00,38.2,3.31,3.35,3,17,-77.75672,39.32361,133.24,20220731,13:58:40,0.03,-0.06,-0.02,44,
4806,,,,,,,,,,,,1004.94,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32361,133.14,20220731,13:58:41,0.02,0.06,-0.02,44,
4807,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.35,3,17,-77.75672,39.32361,133.05,20220731,13:58:42,0.01,-0.02,-0.02,44,
4808,,,,,,,,,,,,1004.90,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32361,132.98,20220731,13:58:43,0.02,-0.01,-0.02,44,
4809,,,,,,,,,,,,1004.86,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32361,132.94,20220731,13:58:44,0.04,0.06,-0.02,44,
4810,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.35,3,17,-77.75672,39.32361,132.91,20220731,13:58:45,0.02,0.04,-0.02,44,
4811,,,,,,,,,,,,1004.93,-0.00,38.2,3.32,3.35,3,17,-77.75672,39.32361,132.92,20220731,13:58:46,0.03,-0.06,-0.02,44,
4812,,,,,,,,,,,,1004.98,0.00,38.2,3.32,3.35,3,17,-77.75672,39.32361,132.94,20220731,13:58:47,0.02,-0.02,-0.02,44,
4813,,,,,,,,,,,,1004.93,-0.00,38.2,3.32,3.35,3,17,-77.75672,39.32361,132.99,20220731,13:58:48,0.10,-0.12,-0.02,44,
4814,,,,,,,,,,,,1004.98,0.00,38.2,3.32,3.35,3,17,-77.75672,39.32361,133.00,20220731,13:58:49,0.02,-0.08,-0.02,44,
4815,,,,,,,,,,,,1004.95,0.00,38.2,3.32,3.35,3,17,-77.75672,39.32361,133.05,20220731,13:58:50,0.05,0.04,-0.02,44,
4816,,,,,,,,,,,,1004.93,-0.00,38.2,3.32,3.35,3,17,-77.75672,39.32361,133.09,20220731,13:58:51,0.02,-0.03,-0.02,44,
4817,,,,,,,,,,,,1004.96,0.00,38.2,3.32,3.35,3,17,-77.75672,39.32361,133.24,20220731,13:58:52,0.04,-0.07,-0.02,44,
4818,,,,,,,,,,,,1004.89,-0.00,38.2,3.32,3.35,3,16,-77.75672,39.32361,133.34,20220731,13:58:53,0.01,0.09,-0.02,44,
4819,,,,,,,,,,,,1004.98,0.00,38.2,3.32,3.35,3,16,-77.75672,39.32362,133.48,20220731,13:58:54,0.02,0.02,-0.02,44,
4820,,,,,,,,,,,,1004.93,-0.00,38.2,3.32,3.35,3,16,-77.75673,39.32362,133.62,20220731,13:58:55,0.04,0.13,-0.01,44,
4821,,,,,,,,,,,,1004.86,-0.00,38.2,3.31,3.35,3,16,-77.75673,39.32362,133.82,20220731,13:58:56,0.00,-0.01,-0.01,44,
4822,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.35,3,16,-77.75673,39.32362,134.01,20220731,13:58:57,0.03,-0.10,-0.02,44,
4823,,,,,,,,,,,,1004.90,-0.00,38.2,3.31,3.35,3,16,-77.75673,39.32362,134.09,20220731,13:58:58,0.02,-0.13,-0.02,44,
4824,,,,,,,,,,,,1004.96,0.00,38.2,3.31,3.35,3,16,-77.75673,39.32362,134.10,20220731,13:58:59,0.02,-0.07,-0.02,44,
4825,,,,,,,,,,,,1004.90,-0.00,38.2,3.31,3.35,3,16,-77.75673,39.32362,134.19,20220731,13:59:00,0.03,0.01,-0.02,44,
4826,,,,,,,,,,,,1004.95,0.00,38.2,3.31,3.35,3,16,-77.75673,39.32362,134.17,20220731,13:59:01,0.07,-0.11,-0.02,44,
4827,,,,,,,,,,,,1004.90,-0.00,38.2,3.31,3.35,3,16,-77.75673,39.32363,134.19,20220731,13:59:02,0.04,0.05,-0.02,44,
4828,,,,,,,,,,,,1004.93,-0.00,38.2,3.31,3.35,3,17,-77.75673,39.32363,134.12,20220731,13:59:03,0.02,0.00,-0.02,44,
4829,,,,,,,,,,,,1004.92,-0.00,38.2,3.31,3.35,3,17,-77.75673,39.32363,134.01,20220731,13:59:04,0.03,-0.08,-0.02,44,
